PG.ProteinGroups,"[1] 1_2-A,1_1_9293","[2] 3_2-A,2_1_9297","[3] 4_2-A,3_1_9281","[4] 5_2-A,4_1_9305","[5] 6_2-A,5_1_9287","[6] 7_2-A,6_1_9303","[8] 9_2-A,8_1_9288","[9] 10_2-A,9_1_9292","[10] 12_2-A,10_1_9299","[11] 15_2-A,11_1_9280","[12] 16_2-A,12_1_9308","[13] 17_2-B,1_1_9284","[14] 23_2-B,2_1_9289","[15] 25_2-B,3_1_9304","[16] 26_2-B,4_1_9282","[17] 27_2-B,5_1_9296","[18] 28_2-B,6_1_9283","[19] 29_2-B,7_1_9307","[20] 34_2-B,8_1_9309","[21] 42_2-B,9_1_9294","[22] 43_2-B,10_1_9302","[23] 44_2-B,11_1_9300","[24] 46_2-B,12_1_9301","[25] 47_2-C,1_1_9285","[26] 53_2-C,2_1_9310","[27] 56_2-C,3_1_9290","[28] 57_2-C,4_1_9306","[29] 58_2-C,5_1_9291","[30] 61_2-C,6_1_9298","[31] QC01_2-C,7_1_9279","[32] QC02_2-C,8_1_9295","[33] QC03_2-C,9_1_9311"
Q1LY62,616.6943359,732.5610352,726.578064,700.2008057,695.899292,686.3103638,637.1642456,690.130188,657.8933716,659.2000732,728.8656616,650.9697266,664.4013672,759.5542603,661.024231,724.7826538,698.7081299,663.2713013,686.3604736,675.8525391,681.5934448,676.2799683,668.322937,592.7384644,631.1072388,627.5559692,612.2319946,645.3538208,651.5020142,624.3876343,649.916748,706.4949951
Q1LY77,47.12137604,40.95013428,27.81563568,51.87388611,31.59269333,44.18022919,40.29138947,37.4485054,41.66637039,40.8155899,39.05477524,37.96207047,44.2877121,41.23615265,36.4953804,35.41144562,43.98897171,46.49827957,41.68830109,43.52285767,44.5539093,37.69403458,39.64447784,45.9824028,39.47016144,40.29994583,36.12061691,45.70399475,43.93183517,55.65458679,43.38672638,54.64273453
Q1LY80,81.50072479,79.64078522,79.53477478,66.75357819,95.90909576,99.25543213,87.27824402,87.09428406,81.14807129,87.3915329,96.60826874,72.8310318,94.16421509,87.03981781,58.79079056,87.81202698,88.30879211,87.69914246,92.3380661,72.11765289,106.9982147,100.1909561,81.7781601,89.16168976,75.79016113,81.09841156,71.0636673,114.8632355,75.50275421,91.68855286,78.07492065,95.1451416
Q1LY89,29.01847458,27.54047966,32.91825485,19.40837288,30.29157066,34.57989502,9.960547447,26.41736412,26.37462044,18.70969772,43.13831329,32.66765594,36.56797409,27.0818634,21.45812225,27.64100456,29.80049515,54.30862427,28.09061623,12.33239841,18.96915817,25.0083828,17.95381737,29.60280991,31.39632034,20.84815216,18.1055603,26.69142342,25.73890686,20.17052078,19.70307159,24.65534592
Q1LY92,178.6330872,192.6193237,187.1460876,187.7161102,172.9411926,206.4958801,187.1037292,175.3854675,193.2454376,191.2535095,178.9161835,179.4473267,195.3549347,174.2971344,194.2909698,183.0391083,187.5375366,190.6377869,182.600708,165.3214569,173.0112,184.9036102,185.5101624,195.6549835,189.7258759,220.4948425,178.9987488,220.0040283,201.2136688,201.0936584,170.5644989,189.5462036
Q1LYA0,34.72383118,15.2749548,18.7862587,NaN,15.39670753,NaN,15.26503563,25.2279892,18.44849396,19.48899269,29.87792587,21.9085865,21.71167755,19.76423454,26.8351593,25.12811661,27.7393589,25.01473236,13.78949261,19.04686928,19.94908142,23.20969582,24.91032219,16.18789673,21.79461479,22.51101685,19.30441856,23.79952812,19.38307571,23.17940712,20.76722908,31.34778786
Q1LYB6,4187.657715,3708.567627,4078.391846,4105.867188,3749.069092,3862.489502,4099.302734,3510.064697,3606.384521,3887.053467,3256.260742,3831.351318,4048.585449,3391.168213,4408.099121,3785.179199,3978.539063,2145.356934,2906.18335,3773.900391,3097.526367,3985.083008,3255.519043,4052.846436,3544.836426,4163.203125,3492.265137,3924.200439,3763.225342,4066.828369,3857.050537,3859.315186
Q1LYC7,565.7351074,531.7575684,614.8336182,610.0166016,542.9710083,536.2648926,578.0037231,525.2936401,555.5918579,654.8248291,509.8606873,673.5292358,507.5185852,561.4625244,696.5701294,528.3220215,602.7888184,507.6716919,479.1733398,516.7110596,555.5211792,538.0345459,587.3821411,678.2272339,563.7120361,608.2753296,584.2063599,578.256958,553.2404785,591.7695313,535.7392578,608.0696411
Q1LYC9,535.6424561,564.9187012,582.9250488,534.6940308,521.3027954,511.4239197,519.1140747,485.491333,517.9740601,592.567627,512.105896,500.6319275,546.460083,546.2261353,594.8858032,523.1947632,492.3006897,477.1583862,497.3817444,557.6104736,496.5380249,475.8013,496.6502075,529.9490967,521.3747559,504.2819519,459.7901306,565.4848633,571.7522583,571.4754639,518.8400269,559.9335327
Q1LYD1,16.97607422,24.331213,28.47532463,11.62705803,23.82707596,17.82859993,22.32459259,23.47445297,17.25621986,21.85695457,18.25136185,19.85210991,30.31327248,25.8658905,24.29699707,27.23051834,23.64338684,29.97504425,20.72988892,31.81202698,28.67533302,22.39902878,24.33439636,18.13444519,27.54243851,19.2604599,21.40259361,46.10507202,28.89013481,32.68002701,20.19758034,29.76037979
Q1LYD7,74.56365204,50.32269287,63.44606781,NaN,NaN,NaN,60.41059113,62.96166992,NaN,47.68914795,79.35653687,74.95571136,NaN,37.82038116,NaN,48.2936058,NaN,70.0499649,37.17999649,59.27323151,39.13081741,39.47918701,62.45194626,NaN,50.87760162,75.79480743,37.58705902,NaN,NaN,82.56717682,43.75537109,92.44337463
Q1LYE0,248.5247192,252.2008514,290.6395569,295.3202209,264.7093506,243.0928345,278.5058289,262.4056091,241.2428589,271.8966064,246.5472717,265.8763428,245.8669128,232.7916412,270.160675,261.9030762,276.7939758,282.9545593,240.530304,301.7628479,256.4751892,251.0368958,262.5823975,252.4765778,217.7903137,221.8786469,213.6837463,247.4200439,248.1876831,253.3492432,259.5911865,268.8947449
Q1LYG0,28.65149689,39.59336472,45.57861328,48.65776443,36.81814957,41.62205887,44.26815033,48.70536804,41.96467209,47.68480301,32.61504745,51.52257156,47.14370728,34.11564636,42.22920609,41.18393707,43.11919785,47.02665329,48.59105682,34.78937149,35.29458237,40.49117279,39.12261581,52.6620636,42.97286987,41.06275558,44.56782532,55.3388443,36.56340408,52.98249435,41.90899658,44.47652435
Q1LYG2,676.8199463,751.9372559,742.1148682,735.5367432,764.4654541,708.3157959,722.8046265,709.6343994,724.1466675,693.2752686,696.4147339,738.9094849,753.1231079,710.9766235,733.1002197,777.7841797,705.5897827,688.0755615,695.3673706,746.8962402,725.9501953,748.3638306,711.8548584,767.5785522,727.0322266,778.0098267,715.8392944,819.144043,729.1447144,712.2150879,747.7025757,716.3428345
Q1LYG5,481.4759216,547.2471313,343.316925,1548.616943,1460.792969,1478.839111,1314.120728,466.1709595,1130.072876,438.9751587,1696.421875,385.3735657,449.1144714,1533.359009,373.6255798,1506.290161,701.4302979,NaN,529.2084351,1566.458008,1380.455566,841.6385498,1724.502808,302.7389832,1474.53418,452.2763672,1121.940796,542.0977173,790.0786133,378.1020508,541.9453125,1098.712524
Q1LYI0,540.5005493,495.8589172,558.9320679,486.3552551,520.4714355,567.9216919,410.3006287,452.5696716,442.4415894,511.7266541,401.1091003,535.4514771,454.8925171,427.9215088,520.260376,436.3660583,538.5291138,397.9048462,363.5704651,435.1999512,378.3356018,413.8206787,382.984436,512.5844727,407.6035461,426.7832642,333.0386963,516.1416626,411.8047485,505.2102356,499.3615112,481.7790222
Q1LYK7,70.74965668,58.67823792,73.13534546,80.01190948,66.71512604,80.01502228,87.50035858,68.77439117,68.58805847,66.99885559,93.96970367,54.3446846,55.3349762,65.81684113,83.90363312,67.76654053,76.92697906,77.38793945,63.12796783,57.71681595,71.19995117,58.08363342,61.02147675,61.85678482,65.54873657,70.81851959,76.66266632,68.66563416,62.1848259,65.95626068,56.54833984,74.09738159
Q1LYM1,518.1186523,376.8120728,376.4686584,NaN,414.490448,594.6818237,520.5232544,509.3830872,438.4729919,397.5939026,405.7939148,395.3414917,359.7618103,375.4176025,223.7205505,447.6982117,NaN,133.1397095,176.4867096,NaN,466.0042114,372.458252,415.0404053,NaN,564.6903687,423.4915771,443.9051208,410.2647705,326.3688354,364.5177307,496.8270874,539.5999146
Q1LYM3,297.8776245,320.2236938,351.559082,376.053894,302.3707275,369.5039368,269.8035583,316.5909424,265.3040771,332.0548096,292.0038757,276.8719177,335.5688782,290.8578186,303.1347961,312.5826416,340.7871094,302.6961975,295.9463196,324.4125061,304.5879211,250.5003052,252.5868073,225.5034943,272.2773438,261.9019775,259.5125427,291.4419861,289.8513184,357.399231,267.1506042,305.6246338
Q1LYM7,52.12360764,45.50004196,50.29459,58.09555817,54.83605957,57.75793839,60.54774094,51.37803268,57.88780594,57.15795517,46.74516296,42.842453,52.64377975,53.47074509,54.71033096,46.57269287,48.72037506,49.59968185,48.53902054,50.83077621,49.65459061,45.27733994,52.7346077,51.27790833,51.75016403,60.5451889,52.29016495,43.76478958,43.6372757,43.57492828,46.14713287,59.94714737
Q1LYM8,71.54030609,63.5394249,69.61315155,64.12189484,57.59668732,61.13137436,58.17549133,65.49723816,68.12847137,59.05833817,58.973526,71.11209106,69.71052551,59.58653259,65.01128387,69.10980225,63.81647491,54.17826843,60.05231857,67.9658432,61.07925034,59.78714752,64.97189331,71.12142944,71.02160645,70.3262558,63.89077377,90.7636795,70.38241577,67.05526733,65.11370087,76.98384857
Q1LYN0,45.57398224,97.09753418,61.8420105,85.31819153,91.25657654,59.34562302,65.67298126,77.68901062,101.2469711,72.31287384,101.3678207,46.62371445,81.30879974,117.7838364,87.03894043,165.1512909,76.61642456,149.2427673,142.1945038,129.613739,105.9333496,107.1483231,106.6327667,39.93515778,64.0701828,90.07456207,121.7233429,62.63119125,90.80870056,47.80059814,103.6981812,140.5869446
Q1LYN2,150.2545013,120.8595734,153.647644,156.4178467,128.6235809,155.4044495,123.5587158,150.1200867,149.9661865,162.550705,137.794342,151.230072,155.2523193,141.3762512,149.4190521,136.9679718,136.725174,130.1270447,135.1697693,155.1371002,133.0501404,125.550354,124.168541,118.8817062,162.6374207,145.5850525,134.1832275,163.0616302,142.1027985,148.6196747,142.5735168,121.7199936
Q1LYN4,159.4902039,171.6615143,184.3994751,180.256546,179.60672,171.5850983,162.6776428,167.9844513,185.5713654,174.3112946,166.0158234,192.519989,167.6153564,181.3310547,171.9810333,157.5692291,164.7550659,183.3650208,171.2597198,182.540863,176.9728241,174.905899,167.1200714,165.6614532,171.0974579,195.5799408,180.1634674,186.540329,180.4919891,183.2866821,169.7313385,181.5183868
Q1LYP1,97.39085388,59.91007996,74.94138336,42.19435501,106.5945663,44.44105148,77.73043823,71.36863708,88.34495544,74.32276917,63.79749298,69.59191132,73.97517395,51.384552,132.2880554,78.40066528,56.24351501,123.879158,88.86325836,81.12425232,97.58276367,77.52830505,86.50151825,104.3108597,63.91461945,80.17787933,86.33809662,114.0479126,99.45988464,109.0310287,60.925354,34.93766785
Q1LYP9,787.8164063,863.4682007,779.0411377,826.1031494,849.8644409,968.8682861,750.3577271,894.8821411,740.4937134,751.3878174,820.2109985,885.3807373,903.5541382,816.776123,772.8599854,837.9875488,701.4328613,720.59375,861.50177,837.7515869,764.1403198,829.331604,780.4797974,861.6325684,808.6696777,805.1803589,720.1677856,811.9362183,762.8858032,878.8977661,835.4812012,847.4924927
Q1LYQ0,412.2377625,410.7224426,419.9288635,466.3771667,450.51474,454.5746765,465.2069397,475.1471558,406.4676208,418.2895813,448.136322,452.4862366,459.905304,458.3226013,449.3222351,490.6976624,429.0258179,508.4208679,478.0289612,463.1266479,459.7913208,433.3381653,456.2306519,459.6456604,399.9102478,388.2805481,388.4581604,419.4276123,373.6829529,429.2338257,430.9970093,456.1433411
Q1LYQ9,551.4898071,446.232605,496.614563,541.5244751,470.6782532,504.7591858,579.6477661,450.9967041,505.6895752,470.1834106,429.6204834,485.6205444,468.2221375,486.6602478,625.4351807,488.6278381,476.1902161,487.9385986,461.7268372,500.5027161,600.869873,460.8884277,568.6994019,530.7108765,500.2960205,535.3261719,510.9703674,497.3426208,558.6516113,554.02771,492.6487427,530.7023926
Q1MSX8,341.9389038,301.8734131,326.0689697,277.0688782,274.6374207,331.918396,270.3572388,322.941803,301.2097168,323.2192688,303.5006409,328.9424744,326.9594421,273.8756409,284.1060181,338.4793091,291.3145752,269.8788452,285.5777283,305.00177,259.3834229,267.5918274,261.0065918,356.1181335,269.9107361,279.4134521,300.1603699,358.399231,296,312.8421936,287.0045471,328.9673462
Q1MT18,44.52850342,45.06521988,39.2625885,46.27631378,39.68009186,56.48155594,48.53909302,40.69259644,37.11814499,34.11796951,49.27546692,38.7361145,44.12319565,52.7794075,36.02985382,43.21472931,48.4139328,40.04319,41.84835434,35.67539215,39.78683472,45.36083984,39.61065292,41.16729355,39.92278671,37.45158768,46.08940506,50.81449509,39.76654434,40.11848831,38.49118805,43.63497162
Q1MT41,2983.069824,3178.971924,2739.683594,2626.751221,2697.214355,2919.426025,2640.153809,2942.95459,2798.000977,2879.115479,2954.400635,2710.687012,2992.433838,2938.280273,2965.683838,2733.425293,2684.574951,2220.045898,2465.233398,2632.941895,2665.518066,2438.874023,2813.422119,2834.941162,2928.424316,2846.036621,2466.856689,2427.722168,2528.70752,2550.830811,2761.010986,2800.86377
Q1MT86,1789.14856,1667.063599,1883.803711,1754.233521,1738.907959,1832.00647,1647.532837,1695.411743,1764.777344,1850.90918,1852.167725,1867.94458,1732.880615,1780.436646,1862.6875,1820.914795,1758.134155,1676.024536,1714.14978,1734.575806,1807.099487,1675.272583,1773.602051,1740.231445,1818.706299,1880.442139,1749.940186,1782.423096,1764.135742,1835.06189,1772.904297,1749.441162
Q1MTC4,746.633667,554.5705566,115.6035538,295.8625183,311.6526794,647.0106201,88.1121521,507.6643677,903.6873169,526.3601074,722.2921143,722.0402832,684.661377,168.8265991,97.079422,205.3085327,147.6399231,203.9986725,359.8620605,194.0400238,90.10127258,178.0172119,95.99248505,93.46164703,709.6099854,828.4336548,667.5168457,767.7984009,670.574646,398.0513916,405.888916,343.60495
Q1MTD3,311.8225098,300.0474854,265.5508118,315.3678589,279.7805786,312.220459,273.0952454,295.2115784,283.7561951,292.3686523,247.3507538,275.513855,289.7133789,270.6190491,263.4038086,253.3262177,267.7923889,236.3996582,246.6769257,247.0600586,280.5608215,274.5709839,250.7107239,273.4093018,273.8424377,277.2870178,267.2694702,309.3059692,273.0984802,251.9475708,269.4916077,271.9533386
Q1MTD4,416.8943481,384.8580322,378.8138428,489.0250549,410.1760864,397.0254822,411.3508911,372.6030273,380.2896423,403.8158264,400.2918091,426.0619507,344.1473999,390.0734558,474.8986511,407.649231,390.4601746,316.3504028,361.4585571,435.3411255,405.4227905,407.5652161,457.0066833,416.4888611,383.3996582,400.6983337,428.3719482,333.68396,411.3208923,376.9854736,372.2644348,403.5178223
Q1MTE5,322.0180359,353.5629272,348.3634338,375.0284729,318.9111023,402.9686279,279.6893005,282.9082336,254.1067047,273.9385071,292.8220215,299.5961609,337.3526306,313.9473877,272.0448608,304.1705627,285.9156494,298.921875,297.7471313,270.5880432,273.7773438,288.263031,253.7854309,265.4770203,239.1278076,277.2490234,270.7763062,334.0232544,290.7842102,342.467804,288.1538696,239.4222565
Q1MTH6,21.19296646,30.06570053,15.22953033,32.10290909,15.82816315,28.41817856,32.35826874,19.65639687,26.11181068,9.885595322,24.60576248,24.64177513,18.53694725,22.17660141,22.38204002,19.41094208,27.24762344,19.7471962,20.25079918,15.24915123,14.55983067,28.60525513,23.35059357,34.58815002,21.29879189,28.1794796,15.72559452,34.34547424,24.27464867,24.7530365,29.83242798,25.17331314
Q1MTI4,25460.42773,20799.4707,23264.11328,26250.7168,22386.42773,23885.21094,22984.15039,19963.41211,21448.41211,20904.49023,21687.34766,21620.94727,21247.25195,25637.35156,25505.6582,22631.76953,22358.41406,22828.25977,20986.32617,25292.25977,24621.29297,24048.04688,24642.16797,23846.49805,22544.31641,22604.26953,21219.03125,19767.24023,23290.5293,22429.44336,21725.63867,25027.1582
Q1RLP4,NaN,12.31232071,13.75237465,NaN,21.50915146,NaN,12.83302498,11.32854176,18.33124161,11.03202534,12.27298641,24.79129601,20.38647842,15.74186325,9.195233345,9.644047737,13.31984901,12.04445362,14.40354824,16.09373665,8.012388229,11.29150486,13.99804592,14.24306393,19.50938034,13.9059391,6.936326981,NaN,18.3257637,7.977973938,12.82901382,9.593813896
Q1RLQ1,268.0926514,243.2094116,183.4374847,208.8942871,176.8291626,200.2334137,182.8145599,260.117218,210.4398499,250.6527252,222.8673096,228.7194214,215.7501068,200.5323639,217.2039948,206.9817505,192.1353149,178.1318207,207.3412018,198.1218719,176.7593842,202.1964111,194.1598511,235.0026398,270.730072,236.6638336,183.3535309,273.6719971,232.402298,190.5513,208.6320496,244.3990173
Q1RLQ4,369.7908325,379.7006836,362.3845215,332.1507568,366.4056396,319.6889343,337.2897339,334.4703064,326.374115,346.5772705,356.209198,337.7595215,382.9556885,349.7814026,316.4488525,335.1601563,332.6803284,384.9248047,340.5054321,351.4474182,358.3496399,362.8535156,365.7773132,322.9230042,297.3808899,337.431366,351.2330017,275.5493774,367.0517883,346.4493408,336.3462219,341.3159485
Q1RLQ5,52.20516205,19.85626221,17.15908241,NaN,17.77605629,NaN,NaN,27.94879341,26.8324585,34.10437012,40.39186478,25.98441124,NaN,NaN,NaN,NaN,NaN,415.0999146,175.3375397,24.68922997,20.55740547,21.87525368,26.26457977,40.59004974,35.38010406,29.36528397,NaN,22.90089989,35.28340149,22.92334557,23.86460495,NaN
Q1RLR5,45.75209427,51.68059158,42.60097504,57.7541275,47.22536469,58.97225189,58.44503021,65.32245636,65.26177979,61.12335587,57.65280151,37.73802567,41.27024078,66.40351105,36.86185074,67.98768616,70.91168213,91.69634247,66.63295746,37.54425812,75.61434937,79.19915009,48.3126564,25.85892487,47.10038376,51.96432877,54.08515167,42.44136429,51.68662262,32.44123459,71.82180023,63.73749161
Q1RLR9,409.7408142,394.4703064,436.9409485,394.0743103,422.1224365,443.2471924,382.8522644,423.42453,421.1894531,457.3831787,426.0333557,409.5216064,398.2814636,417.9414978,391.0889282,413.6566467,413.8129578,437.1946106,447.9790955,359.9798584,394.3901978,396.5828552,387.831665,421.9525757,395.6870422,397.6931458,395.1740112,421.4429016,404.1738281,433.5571899,384.3449707,392.9138794
Q1RLT0,50.08524704,51.371418,49.00165558,36.54600525,43.265625,45.28935242,40.66608429,42.46168518,36.65211105,33.96337509,60.84154129,53.97404861,49.45239258,47.23884964,41.37541199,38.64242172,40.54484177,46.71352005,49.47180939,47.57756042,43.5998497,36.92840576,25.97666359,37.21212769,57.63615417,48.43053818,46.54103088,51.03092957,53.07714081,49.48281097,47.36495209,41.06208801
Q1RLT1,1467.939941,1219.956055,1331.837524,1323.659302,1252.296631,1196.04541,1348.099609,1328.853027,1315.699951,1295.716797,1331.917358,1225.71228,1294.635742,1318.309082,1259.328125,1415.017212,1228.885864,1124.877686,1205.168579,1313.82312,1292.840332,1294.770264,1307.262939,1433.578857,1316.275146,1220.247803,1262.350586,1207.716064,1215.106567,1236.770752,1302.772583,1267.671875
Q1RLT5,NaN,NaN,NaN,NaN,NaN,NaN,5.692508698,NaN,NaN,NaN,5.643319607,NaN,4.879500866,NaN,NaN,NaN,5.164815903,11.2202158,5.728402138,NaN,NaN,NaN,10.86347294,NaN,2.551138639,NaN,6.661985874,NaN,NaN,NaN,NaN,NaN
Q1RLT6,20.84910011,34.24459457,29.33677673,35.02449799,28.65110207,37.00770187,16.53002739,30.43687439,34.66892624,23.75296402,26.05980873,32.41653824,25.07937431,24.22626495,32.82422256,31.2905674,26.79714394,22.85636139,19.98558426,25.7782917,28.2825737,28.42737007,25.41542435,32.11896133,31.882061,22.67960167,27.88051605,35.69457245,30.40276718,40.03761292,26.07862091,35.46360397
Q1RLU6,249.8531647,260.6118164,313.6191711,304.5961609,276.9128723,212.6053314,245.343811,277.8500977,243.158783,243.8320007,239.3169708,270.8785095,271.2753906,242.8089142,265.9571228,282.3406372,273.8997192,216.5461578,259.4967041,258.4126892,211.0703278,222.2892761,207.5238647,271.7916565,241.923111,219.6069489,226.3434601,274.774292,241.6084747,217.5406342,244.3236237,219.8694611
Q1RLU8,33.16678619,50.07521057,59.27087402,76.18952179,39.71109772,50.31930923,38.871418,38.74945068,45.99887466,53.92720413,47.80991364,NaN,44.44529343,46.4960022,49.03515625,58.73445892,47.72171402,38.3063736,24.6887455,53.78526306,43.59036636,54.1636467,39.28638458,51.16456604,29.82628441,42.78610992,37.93383789,63.8183403,42.17356491,72.00358582,26.98672104,66.14776611
Q1RLW5,56.61032867,62.40761185,66.44737244,62.63412094,55.30868149,65.01235962,70.56617737,47.34738922,59.28944016,56.95972443,55.1631279,45.06890106,64.24984741,61.45765305,42.12469101,61.10936356,71.61838531,56.19161606,51.84890747,57.38368225,54.62664413,72.13097382,67.19766235,61.07320023,52.14226151,59.82664871,56.79563904,70.77825165,51.25471115,52.31229019,66.80383301,54.76524353
